TICKER,ISIN,INDUSTRY,TR_ANALYTICCO2,TR_ANALYTICTOTALWASTE,TR_ENVPRODUCTS,TR_ANALYTICENVRND,TR_ANALYTICWATERUSE,TR_ANALYTICENERGYUSE,TR_POLICYHUMANRIGHTS,TR_POLICYRESPONSIBLEMARKETING,TR_PRODUCTQUALITYMONITORING,TR_POLICYDATAPRIVACY,TR_WOMENEMPLOYEES,TR_AVGTRAININGHOURS,TR_TRADEUNIONREP,TR_ANALYTICLOSTDAYS
NGM,PLSKXW7651L4,Passenger transportation services,,0.41,0.41,,0.85,0.81,,,0.88,0.58,0.13,,0.34,
NGN,AUUM7VGIDH07,Hotels and entertainment services,0.88,0.27,0.98,0.52,0.73,0.04,,0.85,,0.42,,0.97,0.61,
NGP,MDYIRARJG9A5,Communications and networking,,0.46,0.87,0.95,0.44,0.82,,,0.87,0.31,0.65,,0.52,
NGPK,XQ7JDD1IHNB7,Uranium,,0.08,,,0.20,,,0.94,,,0.56,,,0.76
NGRV,LUNQSXA3P7N1,Electric utilities and IPPs,,0.56,,0.15,,0.64,,0.60,,0.08,0.64,0.08,0.62,
NGS,CI4ZBGMRQ042,Freight and logistics services,0.26,0.07,0.40,,,,0.50,,,,0.41,,0.86,0.37
NGTH,QMHJ5YKCO6J1,Chemicals,0.13,,,,,,,0.71,0.34,,0.44,0.60,,0.38
NGUH,ZLJ9L396F3I4,Real estate operations,,,,,,0.49,0.14,0.34,,0.26,0.05,0.55,,
NGV,EPN99G2UKHY2,Natural gas utilities,0.13,0.29,0.93,0.99,0.46,0.23,,,0.50,,,0.32,,0.49
NGXM,LNZEONVQJD62,Banking services,0.61,,0.20,0.58,,0.40,,0.94,,0.82,0.45,,,
NHAS,MGH3PB9GVEF2,Passenger transportation services,0.67,0.79,0.22,0.15,,0.46,0.34,,0.62,,,0.48,0.11,
NHBU,TXP2B5WSH664,Industrial conglomerates,0.16,,,0.71,0.61,,,,0.14,,0.39,,0.79,0.64
NHE,JG97TKIJQ6N0,Electric utilities and IPPs,0.41,,,0.90,,0.75,0.53,,,0.99,0.10,,0.03,
NHE,YXSD97XL5FF6,Automobiles and auto parts,0.68,0.86,0.52,0.47,0.85,,0.92,0.99,0.23,,,,0.25,
NHHW,DP6D67L7HFT7,Natural gas utilities,,0.37,,,,0.59,,0.68,,0.50,0.39,0.04,0.03,0.56
NHKW,HEB32AA0J0H4,Telecommunications services,,0.51,0.63,0.56,0.07,0.50,0.58,,0.62,0.81,0.84,0.89,,0.77
NHMR,QOE6KZJ8DWL5,Real estate operations,,0.14,,0.28,,,,0.80,,,0.45,0.33,,
NHN,OFQREZXMGV16,Biotechnology and medical research,,,0.53,,0.13,0.74,0.84,,0.14,0.72,0.65,,0.98,0.14
NHP,UVV0ZHPEEMB5,Automobiles and auto parts,0.39,,0.13,,,,,0.24,0.35,0.58,,,0.06,0.89
NHPC,LB2FLO27CMY4,Freight and logistics services,0.42,,,,0.27,,0.66,,,0.72,0.19,0.27,0.93,
NHRN,TTYZDOU014N4,Construction materials,0.31,0.55,0.26,,,,0.11,0.61,,0.58,,0.65,0.39,0.02
NHSQ,ZWZCP01XBLW3,Textiles and apparel,0.30,0.11,,,,0.66,,0.48,0.43,0.46,0.54,0.72,0.33,0.64
NHV,SEVLVYFYJWL2,Automobiles and auto parts,0.99,0.33,0.03,0.56,,0.55,0.30,0.02,,0.34,0.99,0.53,0.32,
NHVG,GOQ3O1LPIAD7,Diversified retail,,0.89,0.43,0.64,0.94,0.05,0.06,0.58,0.19,0.37,0.08,,0.82,
NHWG,RYYECP3HIBM9,Beverages,0.99,,0.03,0.23,0.05,0.43,0.50,0.10,0.40,0.08,,0.65,0.69,0.28
NHY,LH03ZIBT2VU4,Industrial conglomerates,0.42,0.87,,,0.50,,0.58,,,,,,0.86,
NHYF,KAV4D78Q1SD9,Healthcare equipment and supplies,,,,0.83,0.02,,0.53,0.21,0.95,,0.42,,0.82,0.40
NHZ,WE02S3SMUS02,Leisure products,0.85,0.74,0.90,0.58,,0.34,,0.22,,,0.20,,,0.99
NIC,KFAO51GS0W61,Leisure products,,0.64,0.13,,0.65,0.43,0.00,0.38,0.15,0.90,0.09,,0.93,0.87
NICE,MTVPEYYF13D2,Real estate operations,,0.90,,,,0.10,0.05,0.97,0.25,,0.19,0.89,0.89,
NIE,CVVPP596OAL9,Insurance,0.98,,0.88,0.85,0.46,,,,0.17,0.34,,0.63,0.73,
NIEL,MUFP1WC4G252,Pharmaceuticals,0.04,,0.34,,,0.20,,,0.15,,0.81,0.81,,
NIJ,QRVRKNJ0D4C4,Pharmaceuticals,0.38,,,,0.74,,0.92,0.45,,,,0.10,0.36,
NIJ,VI8NUP9VU8A8,Construction materials,,,0.21,0.59,,,,,,0.41,0.90,,0.92,0.52
NIJL,TN37KN5C4BF6,Healthcare equipment and supplies,0.82,,0.11,0.09,,0.78,,,,0.83,0.60,,0.89,0.02
NIM,JXBW8O37SCZ6,Specialty retailers,0.84,,,,0.78,,0.27,0.95,0.47,,0.59,0.26,0.23,0.56
NIO,RTN43QW3Q105,Multiline utilities,0.12,0.42,,0.89,,0.98,0.59,0.35,0.24,0.78,1.00,0.47,,0.06
NION,HRQHHRYT02R1,Specialty retailers,0.58,0.49,0.52,,0.50,0.81,,,0.92,0.18,0.21,,0.34,0.43
NIPI,CA8YURQQQWW3,Passenger transportation services,,,0.45,,,0.14,0.42,0.49,,,0.94,,0.62,
NIS,HUQRTXWEC2M5,Electronic equipment and parts,0.84,0.04,0.16,0.35,0.08,,0.16,0.21,0.93,0.04,,,0.02,
NITW,ARKX0JJEE9E8,Paper and forest products,0.11,,,,,0.81,0.11,,,,0.94,0.44,0.70,
NIW,WL1XTVZQIW63,Hotels and entertainment services,0.54,0.97,,,,0.88,0.18,0.54,,,0.83,,0.38,0.22
NIWL,NIOSTB20LQN3,Investment holding companies,,0.07,0.37,0.04,0.21,0.25,0.15,0.51,,,,,,
NIYJ,CU4R3EX1ZN85,Food and tobacco,0.17,,0.39,0.12,0.53,0.93,,,,,0.14,0.52,,
NIZU,EPOYD9IZITE4,Renewable energy,,0.92,,,0.76,,0.14,,0.84,0.18,0.55,,,
NJCQ,VSP6T817EZS3,Investment holding companies,0.16,0.77,0.24,,0.12,0.42,,0.32,0.83,0.86,0.35,0.37,0.07,
NJE,EIJQ8QI3HI76,Textiles and apparel,0.12,0.97,0.57,0.07,0.15,,0.62,0.42,,0.62,,,0.05,0.04
NJE,NH1NXU1LXCW6,Specialty retailers,0.05,0.78,0.98,0.09,0.64,0.58,,0.65,0.77,0.60,0.01,0.66,0.97,
NJE,GO02WAB1UH89,Uranium,0.43,,,,0.63,0.42,,,0.89,,0.97,0.01,,0.14
NJET,LFXPMIBLO371,Diversified industries,,,,,,,0.10,0.51,0.33,0.77,,0.41,0.99,0.55
NJF,MXBJI3XTYS77,Electric utilities and IPPs,,,,0.44,,0.85,0.14,0.65,,,,,,0.90
NJG,OFB4BU8SO6P8,Professional and commercial services,0.98,,0.96,0.68,0.40,0.58,,0.83,0.79,0.76,0.91,,,0.24
NJG,CUUHP2ZACY38,Diversified retail,0.70,,0.53,0.35,,,0.64,,0.92,,0.75,,0.28,0.15
NJH,IVEZXXGOS6T0,Specialty retailers,,,0.88,0.73,0.56,0.54,,,0.55,0.49,0.58,,0.60,
NJJN,PYGA5CYV7ST0,Hotels and entertainment services,0.32,0.21,0.72,0.20,,0.68,,0.44,,0.21,,,,0.22
NJLE,AL3MPNBTC4M0,Diversified retail,,0.50,0.77,,0.72,0.63,0.22,0.38,0.88,0.93,0.54,,,0.63
NJN,KGOLND3VHY26,Software and IT services,0.89,0.68,0.20,0.49,0.53,,,0.12,,0.48,,,0.69,0.05
NJNO,UJXQ6A46Z339,Passenger transportation services,0.23,0.29,,0.05,0.02,0.35,0.49,0.70,,,,0.87,,0.68
NJP,LLRC4DB6TLE1,Personal and household,0.46,,0.89,0.48,,0.36,0.89,,0.77,0.66,0.44,,,0.65
NJSJ,FMUG6N3VOZ18,Real estate operations,0.11,0.56,0.66,0.76,0.51,,0.47,0.29,0.46,0.31,,0.42,0.04,
NJWG,JRJF26VIBBA3,Diversified industries,0.17,,0.29,0.55,,0.65,,,0.19,,,0.57,0.23,0.93
NJZ,LUV5CUX6HOJ3,Collective investments,0.19,0.94,0.65,0.60,,0.72,,0.29,,0.88,0.62,,,0.26
NKD,BXB9IHZ1BQ98,Hotels and entertainment services,,0.74,0.38,,,0.08,0.11,,0.45,,0.15,0.54,,0.77
NKE,IHS66BDEYDG8,Collective investments,0.97,,,,0.67,,,0.07,,,0.46,0.75,0.16,0.16
NKF,CS0K4PLHM8Q2,Oil and gas related equipment and services,0.28,,,,0.52,,0.50,0.38,0.43,0.17,0.76,0.57,,0.39
NKH,OO1MJJ8G17N7,Food and tobacco,0.78,0.44,,,,,,0.99,0.35,,,0.11,0.12,
NKHM,GBAQE8GBDYH8,Collective investments,0.65,,0.51,,0.90,,0.39,0.50,0.48,0.71,,0.81,0.95,
NKLM,UOOO3GVJFUS3,"Machinery, tools, heavy vehicles, trains and ships",0.71,0.70,0.83,0.20,0.76,,0.57,,0.75,,,0.80,0.55,0.65
NKLU,KPGGKHY3DWI1,Food and tobacco,,0.04,,,0.67,,,,0.92,0.64,0.80,,0.18,0.52
NKM,DFTHKDME4F03,Investment banking and investment services,0.78,0.34,0.91,,0.24,,0.93,,0.78,,,0.06,0.52,
NKR,ZYZU2PWN8GW9,Renewable energy,,0.81,0.69,,0.80,,0.30,0.91,0.13,0.70,0.19,,,
NKT,SL3G1HEC7T10,Multiline utilities,,,,,,,0.38,0.88,0.58,0.95,,,0.88,0.03
NKT,GQUHB9IZVKC3,"Machinery, tools, heavy vehicles, trains and ships",,,,,0.03,0.09,0.95,0.38,,,,0.38,0.13,0.82
NKW,PLATJXQ2A4O5,Construction and engineering,0.23,0.92,,0.20,,,0.24,,,,,0.84,0.42,0.68
NKXN,YTJHVR6UT2D2,Aerospace and defense,0.48,,,,,,,,0.14,,0.14,0.56,0.81,
NKZ,QUB347PMRTG8,Coal,0.42,0.56,0.01,,,0.97,,0.76,,0.60,,,0.93,0.81
NKZV,JOCH80XGI1M9,Specialty retailers,,0.14,,,0.85,,0.53,,0.97,0.32,,0.71,,0.73
NLBF,GEAQALRH3CN8,Investment banking and investment services,0.27,,,,0.62,,0.21,,0.99,0.61,0.16,,,
NLBK,PBBQLM7NSNL4,"Machinery, tools, heavy vehicles, trains and ships",0.09,0.94,0.52,0.59,0.68,,,0.13,,0.21,0.59,0.56,,
NLBP,OZLL58183K31,Real estate operations,0.15,,,0.88,,0.43,,,0.12,,0.12,,,0.12
NLCA,IFI9LKN0GMY9,Automobiles and auto parts,0.54,0.24,0.96,0.04,0.74,,,0.01,,,0.39,0.15,,
NLCW,SKUB1V2EBPY8,Food and drug retailing,0.31,0.19,0.71,,0.26,0.10,0.63,0.42,,0.07,,0.79,0.49,
NLCX,JB2NHAL603P7,Residential and commercial REITs,0.67,0.04,0.47,,0.98,0.40,0.13,,0.27,,,,0.16,
NLI,DEFTV4WYYSG9,Food and tobacco,0.17,,,0.56,0.87,,,,0.02,,0.10,0.92,0.85,0.42
NLI,SIEQX074K2A4,Electric utilities and IPPs,,0.69,,0.09,,,0.66,0.59,,0.77,,,,
NLJU,RZMHEZUF07E9,Healthcare equipment and supplies,,,0.43,,,,0.66,,0.42,0.82,0.98,0.09,0.30,0.09
NLL,BLWE05SRLX15,Diversified retail,0.13,0.79,,0.53,0.07,0.45,0.12,,,,0.24,,0.03,0.40
NLNY,IV6IHEFP4O41,Construction materials,,,0.08,0.17,0.26,0.29,0.06,0.28,0.69,,,0.49,0.01,0.57
NLO,TDSN2F0G4YS6,Transport infrastructure,0.28,,0.57,,0.49,,0.24,0.16,0.58,0.97,,,,
NLOO,AAULVC0TUGQ9,Personal and household,,0.48,,,0.41,,0.10,0.25,0.53,0.72,,0.70,,0.83
NLPK,VFDCTE506LL3,Metals and mining,0.63,,0.93,,0.25,0.10,0.24,0.93,0.42,,0.04,,0.72,0.67
NLS,WRMKDHPZ0FX7,Construction materials,,0.64,0.68,0.01,0.77,0.22,,,0.27,,0.73,0.33,0.64,
NLT,HOIUG036QOU5,Electric utilities and IPPs,0.48,,0.28,0.50,0.38,,,,0.41,0.21,,,0.15,0.74
NLTK,JR0OY73QJKZ9,Real estate operations,,,0.55,,0.82,,0.75,0.79,0.25,0.03,0.92,,,
NLUJ,QDT9Q2Q3A7L6,Collective investments,0.45,0.95,0.60,0.43,,0.32,0.71,,,0.91,0.10,,,0.11
NLX,EGY7IW2VXRY7,Food and tobacco,0.63,,0.46,,0.24,,,,,,0.74,0.26,0.15,0.83
NLYH,JSJUZY4X3W62,Paper and forest products,0.82,,,0.31,,0.92,0.09,0.10,0.34,,0.86,0.65,0.45,0.51
NLZ,WJZ5I3VGWTC1,Oil and gas,0.38,0.89,,0.67,0.40,0.59,0.79,0.26,0.04,0.58,0.17,0.69,,
NMD,AKSDNDFRCRE5,Beverages,0.22,0.72,0.87,,0.89,0.75,0.97,,0.13,,0.50,0.05,0.17,0.19
NMDS,MNW01M2896P4,Construction materials,0.47,0.42,,0.46,0.93,,,,,0.68,,0.77,0.97,0.14
NMEA,NJ7KNTRGZ3U8,Chemicals,0.79,,0.73,0.71,,0.68,,0.46,0.10,0.59,,,,
NMF,JXF9LIYQY9X7,Passenger transportation services,0.29,,,,0.05,,,,,,,0.35,0.50,
NMF,DTB2S0X8IPZ1,Diversified retail,,0.93,,0.59,0.48,0.17,0.35,,0.43,0.97,0.67,0.34,0.98,
NMFT,WZLJ7NOSZAM6,"Computers, phones and household electronics ",,0.72,,,,0.13,,,0.38,0.36,0.95,0.24,,
NMH,BV6WNDPQVWR2,Construction materials,,0.94,0.68,0.20,0.08,0.36,0.43,0.28,,,,,0.76,0.28
NMHG,MSMCHUITEX20,Textiles and apparel,0.65,0.84,0.73,,,0.63,,,0.22,0.88,,0.34,,0.93
NMIG,HGJSDVBUY4M8,Software and IT services,,0.25,0.95,,,0.39,0.95,0.01,0.06,,,0.58,,
NMJ,OTUM0Z8W8S59,Oil and gas related equipment and services,,,0.96,,0.06,0.95,0.18,0.61,0.88,0.45,0.06,,,0.79
NMJA,LRGZHNT3SBS8,Real estate operations,0.31,0.13,,0.11,0.75,,0.94,0.52,0.48,,0.34,,,
NML,MP5HJUNHQZB7,Diversified retail,,0.98,0.60,,0.56,,0.40,0.45,0.66,0.57,0.82,0.92,0.15,
NMM,UHHUKTYNAMP2,Semiconductors,0.24,,0.19,0.97,0.16,,,0.36,,0.13,,,0.95,0.20
NMP,WRI6K62K3B69,Transport infrastructure,,,,0.20,,0.08,,0.46,0.30,,0.04,0.37,0.55,0.72
NMTK,LDG5MUS2J6B9,Software and IT services,,0.07,0.20,0.07,,,0.31,0.09,0.32,0.63,,0.30,0.08,
NMTP,IGHCL6YK3GH6,Communications and networking,0.22,,,,,,,,0.14,,0.42,,,0.91
NMVK,SBOFSNL9D506,Natural gas utilities,0.10,,0.36,,0.72,0.81,,0.14,0.25,,0.02,,,0.16
NMWM,VID5BSXUB3K7,Renewable energy,,,0.15,0.12,,,0.84,0.26,0.80,,,0.01,0.95,0.15
NMWT,UFHPRB4BUE57,Investment holding companies,0.93,0.74,0.25,0.01,,,0.56,0.97,,,,,0.82,0.13
NMXD,AERRM207PEV9,Construction and engineering,0.51,,0.63,,0.61,0.59,0.31,,0.43,0.88,0.02,0.86,0.42,
NNA,AJP49ICNCQ95,Software and IT services,,0.46,0.88,,,,0.43,0.01,,0.31,0.78,0.18,,0.24
NNC,VWDX5PY97D53,Professional and commercial services,,0.62,,,0.75,,,0.24,,0.39,,0.50,,
NNFP,DAM1KDK6QJ07,Containers and packaging,0.61,,,0.36,0.45,0.30,,0.82,0.51,0.47,0.92,,,0.98
NNIX,BDVSVC9XOSO0,Communications and networking,0.33,0.43,,0.05,0.38,,0.13,0.48,,0.93,,0.52,0.68,
NNJM,MILSDUF1LHA3,Collective investments,,0.06,,,0.70,,,0.22,0.82,,0.17,,0.37,
NNK,PM7CLYEDWG53,Food and drug retailing,0.82,0.03,,0.24,0.16,,,,0.22,0.48,0.93,,,
NNL,BM9I4RPSYOQ2,Software and IT services,,0.57,0.80,,0.16,,0.37,0.33,0.00,0.19,,,,
NNNX,RGPT94HNKDR1,Metals and mining,,0.61,,0.64,0.96,0.49,,,,0.04,0.27,,,0.83
NNPS,PD27U9WMM2Y4,Leisure products,0.02,0.30,,0.15,0.17,0.29,,0.09,0.08,,0.89,,,0.44
NNQ,WQB41R1UQ4M8,Construction and engineering,0.18,,,0.32,0.80,,,,,,0.70,,,
NNQ,MAGGKFBWW8G8,Personal and household,0.38,0.43,0.57,,0.77,0.57,,,,0.43,0.05,,0.05,0.07
NNQC,KPVE60804MD7,Homebuilding and construction supplies,0.59,0.94,,0.29,,0.75,,0.54,0.36,0.33,,,0.72,0.01
NNQP,FQU4145QDWQ4,Automobiles and auto parts,0.26,0.88,,,,,,0.59,,0.30,,0.76,,0.85
NNS,JY209LFERZ89,Media and publishing,0.05,0.41,,,0.57,0.80,,,0.03,0.76,0.00,0.22,1.00,
NNT,TAHL6EISRT63,Oil and gas related equipment and services,0.04,0.06,,0.51,,0.54,,0.99,0.29,0.14,0.58,0.30,0.35,
NNTQ,LQWBNQEWSVW4,Multiline utilities,0.01,0.19,0.45,0.93,,0.37,,0.86,0.76,0.65,,0.85,0.22,0.80
NNUH,SOK4OAHFEUT5,Hotels and entertainment services,,,0.77,0.58,0.19,0.99,,0.96,,,,,,
NNV,GU1DOKKXE6L0,Transport infrastructure,0.61,0.42,0.92,,0.13,0.37,,0.56,0.37,,0.55,,,0.65
NNVY,HEOGE2HDGR59,Water and related utilities,0.73,0.31,0.85,0.19,0.83,0.07,,0.07,,0.27,0.70,,0.98,0.35
NNW,IYNL5IZCW7F1,Insurance,0.69,0.64,0.86,,0.22,,,,0.45,,,0.53,0.80,0.72
NNW,WQGHQGDO6OZ1,Office equipment,0.97,,,,0.65,0.61,,0.82,,,0.60,0.45,0.51,0.52
NNXH,UNKW6UK018V7,Construction materials,0.81,0.64,0.01,0.87,0.73,,,,,0.47,0.05,0.04,0.47,0.96
NOAL,SR80DAL9UF78,Diversified retail,0.28,0.21,,0.20,,0.28,0.21,,0.13,,,,,0.09
NOE,SOPBUGCF37A9,Software and IT services,0.20,0.61,0.67,,,0.35,,,0.00,,,,0.30,
NOGM,KE8OYTA9FYD6,Passenger transportation services,,,0.16,0.93,0.39,,0.72,0.97,,,,0.58,,
NOHU,MLLUYYW0RQR2,Natural gas utilities,0.16,0.15,,0.13,0.29,0.43,,0.25,0.46,0.26,0.51,,,0.84
NOI,KI1RSK1X4ZW1,Passenger transportation services,0.27,,,0.02,0.17,0.10,,0.65,0.44,0.48,0.60,0.80,0.98,
NOL,JMFXWNDON537,"Computers, phones and household electronics ",,,0.80,,0.29,0.87,0.48,0.14,0.70,0.77,0.32,,0.54,
NOP,UK9G0QL7OBI8,Banking services,,0.40,,1.00,,0.80,0.07,0.71,0.09,,0.96,,0.16,
NOSE,QMCQPG75RH58,Real estate operations,0.99,0.03,,,0.96,0.14,0.93,,0.74,,,0.09,0.49,
NOSF,NTWO956GF745,Electric utilities and IPPs,,,0.54,,0.98,,0.15,0.49,0.34,,,,0.13,0.59
NOV,XO6HTA09YVK7,Diversified retail,0.36,,0.50,,0.82,,0.42,0.48,,0.50,0.19,,,
NOVR,XO6N5DMY5581,Investment banking and investment services,0.16,0.97,0.54,0.60,0.86,,0.22,0.86,0.35,0.54,,0.24,,0.21
NOYU,AZNCVP675PW1,Food and tobacco,0.19,0.80,,0.19,,0.17,,,,,0.88,,,0.86
NPA,TFULA6HKMVE6,Diversified retail,,0.06,0.65,0.11,,0.88,0.85,,0.72,,0.13,,0.81,
NPBE,YBFBQCND7EK0,Multiline utilities,,0.21,0.61,,,0.53,,,0.56,0.01,0.84,0.96,,0.44
NPBE,RW874T0U4HA9,Multiline utilities,0.25,0.61,,,0.09,,0.44,,,0.91,,,0.13,0.73
NPH,LQ54ATIAZDI6,Professional and commercial services,0.66,0.95,0.94,,,0.29,0.22,,0.82,,,,0.09,
NPHM,JPFG7L82Y402,Aerospace and defense,,,,0.94,0.25,0.85,,,,0.48,,0.70,,
NPI,AGKEOL7A3O46,Food and tobacco,0.73,,0.52,0.46,,0.55,0.68,,0.05,0.14,0.85,,,0.97
NPO,XGIXTDZGVTL6,Multiline utilities,,0.14,0.63,0.08,,,,0.28,0.13,0.68,0.95,0.10,,0.95
NPO,WWVAH9W6NT50,Office equipment,0.13,,0.18,0.45,0.90,0.71,0.95,0.94,,0.19,0.58,0.38,0.85,
NPOD,VLV6ZL30MKE8,Homebuilding and construction supplies,,0.39,0.85,0.23,,,0.66,,,0.61,0.89,,0.02,
NPOY,HVVXSXMCXYB4,Transport infrastructure,,,,0.71,0.07,0.20,0.55,0.69,0.85,0.40,,,0.05,0.25
NPQ,RKURUFVPZDH8,Insurance,0.80,,0.92,,0.38,,,,0.70,0.90,,0.10,,0.81
NPR,WIYM87IW4HN5,Uranium,0.15,,0.48,,0.86,0.76,,,0.61,0.44,,,,0.30
NPRL,OCUV24D8Q4A6,Oil and gas related equipment and services,,0.19,0.65,0.34,0.89,0.21,0.31,0.62,0.70,0.57,0.13,0.41,0.43,
NPXZ,JSI5O1LWVS94,Automobiles and auto parts,,,,,0.42,,0.70,0.74,,0.08,,0.67,0.48,
NPZ,KPTXVLGEI3Y6,Uranium,0.64,0.15,,0.67,0.88,0.90,0.72,0.40,,,,0.41,0.59,
NQBK,UV01XL9BXO19,Diversified industries,0.33,,,0.57,,,0.31,,0.86,,,0.80,,
NQCL,AK153L3L3H52,Construction materials,0.43,,0.73,0.35,,0.25,,,0.06,,0.23,,,
NQCY,PMUCB4K7QYD6,Homebuilding and construction supplies,0.58,0.05,0.16,,,0.17,,0.51,0.50,,,0.96,0.22,
NQEX,QRWDE0D2JI79,Hotels and entertainment services,0.90,0.92,,0.29,0.07,,,0.15,0.50,0.54,0.82,0.55,0.73,0.42
NQF,NTT8AXBAMZW4,Investment banking and investment services,,,,,0.76,0.02,0.07,0.45,,0.43,0.97,0.18,0.43,
NQF,KWENXMA2L4K3,Paper and forest products,0.44,,,,,,,,,,,,,0.50
NQI,JIKMPCYZS6W9,Healthcare equipment and supplies,0.53,,,0.68,0.85,0.13,,0.09,0.37,0.33,0.73,,,0.10
NQPC,KVSP4FZQ66W4,Household goods,0.98,,0.65,,0.23,0.80,0.32,,0.41,0.02,0.61,,0.18,0.28
NQQ,FX7XGCEVGEX0,Biotechnology and medical research,,0.40,0.03,1.00,,0.59,0.26,0.50,,,0.64,0.48,0.62,0.12
NQR,KHPOJPBKWVT7,Residential and commercial REITs,0.83,,0.13,0.59,,,0.63,,,0.01,0.78,,,
NQU,VTP6GNDSZKU1,Pharmaceuticals,0.82,0.96,0.30,0.23,0.82,,,0.19,0.64,0.95,,0.38,0.45,
NQV,PYAEALRKXFN3,Collective investments,,0.57,,,0.21,0.94,,,0.81,,,,,0.72
NRC,FNOAUDWATEL7,Automobiles and auto parts,0.24,0.58,,0.31,,0.10,0.86,,,0.05,0.46,0.50,,0.85
NRD,GOOI8WHYE5F9,Water and related utilities,0.61,0.48,,,,,,,0.86,0.31,0.78,0.32,,0.07
NRD,GI1LEJMN40T2,Food and tobacco,,0.12,0.85,0.59,,0.73,,,,,0.32,0.28,,
NRE,EK1GIF37YM71,Media and publishing,,0.42,0.09,,0.39,,0.73,0.70,,,,,0.30,
NRF,CRMOGNFQ7ZE1,Food and tobacco,0.74,0.34,0.79,,0.58,0.10,0.12,,,,0.35,0.20,0.99,0.09
NRG,YY1MZATEREP8,Communications and networking,,,1.00,,,,,0.41,0.65,,0.46,0.27,,
NRIP,CKAIF00W8M49,Coal,0.03,0.92,0.08,,0.10,,,0.47,,,0.27,,,
NROA,IU1KKTOLVC05,Investment banking and investment services,0.79,0.85,0.69,0.25,0.13,0.22,0.94,,,0.09,0.69,,,
NROD,BRIWZELN1EU4,Paper and forest products,1.00,0.71,0.00,,0.84,0.67,0.03,,,0.44,0.29,0.55,,0.53
NRT,LI8L2346NY16,Homebuilding and construction supplies,0.75,,,,0.43,0.17,,,0.86,,,0.49,0.47,
NRTU,ZNPHQRKRKVW3,Oil and gas,0.61,,0.99,0.21,0.34,0.66,0.20,,0.69,0.41,,0.88,0.74,0.59
NRVD,JTZZQ3XP0QH4,Electric utilities and IPPs,,0.77,,,,,,0.37,0.73,0.16,0.44,0.67,,0.60
NRXG,FFVLRWZS9741,Diversified industries,0.48,0.99,,0.81,,,0.53,0.44,0.91,0.39,0.42,0.17,0.51,
NRZF,RUZC7L231MN0,Semiconductors,,0.45,0.23,0.70,,,0.70,0.14,0.83,,,,0.45,0.43
NSBU,FFUPVRPXB6D6,Aerospace and defense,0.26,0.77,0.44,0.64,,,,,,,,,0.63,
NSCG,DCP0ZMDYEAO1,Natural gas utilities,,0.34,0.33,0.17,0.08,0.55,0.74,,,,0.49,0.43,0.36,0.66
NSD,SCFW78943HW7,Diversified industries,0.97,0.95,0.69,,0.25,,0.23,0.90,0.08,0.22,,,,0.91
NSGO,DK7LGPG7JAH7,Textiles and apparel,0.72,,0.05,0.62,,,,0.53,0.75,0.92,,,,0.09
NSHZ,SRLY2VGWB5V2,Metals and mining,0.88,0.16,,0.84,0.00,0.91,0.07,0.37,,0.89,0.15,0.50,0.22,0.05
NSJ,ARYB5XUIJNK4,Specialty retailers,,,0.31,0.41,,,,,0.44,0.72,0.24,0.44,0.92,
NSK,SGOJUF0JX6F1,Investment holding companies,0.35,0.20,0.51,,,,0.93,0.87,,0.55,0.94,0.95,,0.67
NSK,JM5377Y3ARA6,Leisure products,0.61,,,,,,0.28,0.48,,,,,0.79,
NSL,QETLS6GYYOV4,Construction materials,,0.24,,0.06,0.71,0.93,,0.44,,0.88,,0.01,,
NSM,ED2X92DKKH19,Healthcare providers and services,0.96,0.48,0.82,,0.85,,,0.68,0.22,0.87,0.53,0.97,,0.86
NSMJ,NIEEZ298ARG7,Office equipment,0.11,0.81,0.68,,0.89,0.93,,,,,0.44,,0.54,
NSP,OJ8KAYXPSGT7,Collective investments,,0.64,0.77,0.87,0.52,,0.29,,0.62,,0.04,0.17,0.38,0.69
NSPS,ZP4C5GYGEIE7,Specialty retailers,0.47,,0.73,0.77,,0.20,0.33,0.44,0.91,,0.40,0.79,,
NSQ,AQR3NBMEC2O7,Diversified industries,0.12,0.10,0.07,0.84,0.48,,,,,0.89,1.00,0.26,0.99,0.17
NSR,OXC836QVDZL4,Construction materials,,0.49,0.11,0.62,,0.89,,0.56,0.59,,,0.78,0.59,
NSR,GPZPH7I2TIP0,Household goods,0.46,,,0.38,0.82,0.91,,,0.35,,0.92,,,
NSRW,QJMNPNM3G086,Investment banking and investment services,,,0.56,0.88,,0.45,,,,,,,0.50,0.75
NSTI,VW5OGNI7ID35,Aerospace and defense,,,0.96,0.93,0.33,,0.38,0.01,,,0.61,,,0.90
NSVB,QDB580CXVEQ7,Specialty retailers,,,,0.24,0.19,0.19,0.91,,,,0.54,0.53,,0.30
NSW,YK76KF1FTTP2,Office equipment,0.85,0.66,0.12,0.65,,0.52,0.41,,,0.94,,0.74,,0.73
NSWH,LZ1HWSQCUNX8,Collective investments,0.45,0.22,,0.40,0.59,0.27,,0.14,,,0.06,0.28,0.05,0.87
NSXC,MWIVY8E7OOJ0,Metals and mining,,0.51,,0.55,0.02,,0.87,0.91,,0.19,,0.64,,0.43
NSYZ,CZUY5IU0Z931,Water and related utilities,,,0.60,,0.24,0.02,0.28,0.84,0.44,0.91,,0.10,,
