Ticker,ISIN,Industry,TR_AnalyticCO2,TR_AnalyticTotalWaste,TR_EnvProducts,TR_AnalyticEnvRND,TR_AnalyticWaterUse,TR_AnalyticEnergyUse,TR_PolicyHumanRights,TR_PolicyResponsibleMarketing,TR_ProductQualityMonitoring,TR_PolicyDataPrivacy,TR_WomenEmployees,TR_AvgTrainingHours,TR_TradeUnionRep,TR_AnalyticLostDays
SCX,QPKZ72WUTP17,"Machinery, tools, heavy vehicles, trains and ships",0.95,,,0.61,0.45,0.54,,,,0.74,,0.01,0.62,0.27
SEH,YKWN54HMBZ36,"Machinery, tools, heavy vehicles, trains and ships",,,,0.02,,,,0.59,,,0.73,0.06,0.01,
SEU,MAHE06FRJAV3,"Machinery, tools, heavy vehicles, trains and ships",0.2,,0.91,0.85,0.65,,,0.73,0.02,,0.75,,0.82,0.84
SFIZ,RSY7IX4H3MI7,"Machinery, tools, heavy vehicles, trains and ships",0.47,,0.33,0.79,0.33,,,0.25,0.27,0.83,,,0.28,0.71
SKW,LJY79A12Z2R2,"Machinery, tools, heavy vehicles, trains and ships",,,,,,0.15,,0.49,0.6,0.36,,0.91,0.58,
SQC,PCPGBB3RQ4Y8,"Machinery, tools, heavy vehicles, trains and ships",0.78,0.21,,0.78,,,,,0.04,0.93,0.58,,0.59,
SSD,EI2U51SQN2J6,"Machinery, tools, heavy vehicles, trains and ships",0.81,0.54,0.6,,,0.21,,,,0.73,,,,0.98
SXS,SYWLBQTSCMM6,"Machinery, tools, heavy vehicles, trains and ships",0.57,,,,0.37,0.09,,,0.41,,,0.6,0.79,
TBWW,WQ08UGP3MN36,"Machinery, tools, heavy vehicles, trains and ships",0.03,,,,0.28,,0.61,,0.75,,0.72,0.99,0.35,
TMJZ,LBFMDPQ8HXL0,"Machinery, tools, heavy vehicles, trains and ships",,0.3,0.13,0.45,0.29,,0.08,,0.19,0.13,0.75,,0.31,0.4
TMSI,KIM5GKYHFKK0,"Machinery, tools, heavy vehicles, trains and ships",0.64,0.19,0.48,0.65,,,0.03,0.8,0.64,0.44,0.87,,,0.99
TRB,SNSVGCCFUPZ6,"Machinery, tools, heavy vehicles, trains and ships",0.63,0.2,0.29,,0.29,0.98,0.48,,0.27,0.93,,0.49,0.39,
TRN,PBRWKME2BOX7,"Machinery, tools, heavy vehicles, trains and ships",,0.76,,0.82,,,0.39,,0.1,,0.09,,,
TWPY,MAQT1OBTT033,"Machinery, tools, heavy vehicles, trains and ships",0.57,,,,0.05,0.67,,0.05,0.28,,0.5,0.92,,0.98
TZED,EPLRP1HWPGU9,"Machinery, tools, heavy vehicles, trains and ships",0.89,0.3,,0.88,,,,0.82,,,,0.77,0.75,0.54
UHON,PSD6FFVMAP47,"Machinery, tools, heavy vehicles, trains and ships",,0.18,0.31,0.37,0.2,,0.9,0.98,,0.78,,0.85,0.94,
UJJ,EY36M5Q2P0R1,"Machinery, tools, heavy vehicles, trains and ships",0.63,0.58,0.11,0.14,0.56,0.6,,,0.32,,0.66,,0.54,0.82
UMMW,FBFS9BZ67YX3,"Machinery, tools, heavy vehicles, trains and ships",,,,,,0.08,0.63,,0.43,0.63,,0.58,0.13,
UPDZ,TGH920U61899,"Machinery, tools, heavy vehicles, trains and ships",0.86,0.39,0.4,0.08,,,0.68,,0.55,0.29,0.05,0.64,0.84,
USC,RG4XZ4AI5IZ6,"Machinery, tools, heavy vehicles, trains and ships",0.97,0.74,0.25,0.1,0.22,,0.53,,0.69,0.36,,0.82,0.54,
VAL,IS9KEMSWMY77,"Machinery, tools, heavy vehicles, trains and ships",0.88,0.31,,0.16,0.63,0.74,,0.76,,0.79,0.19,0.29,0.46,
VDBH,IOTE4WINBOM7,"Machinery, tools, heavy vehicles, trains and ships",,0.62,,,0.37,0.05,,,,,0.25,0.48,0.82,0.81
VHUH,ISIFUCWEPBX8,"Machinery, tools, heavy vehicles, trains and ships",,0.95,0.43,,,,0.02,,,,0.2,0.36,0.99,0.39
VKIL,LOX3IHDSCIG5,"Machinery, tools, heavy vehicles, trains and ships",0.35,,,0.39,0.43,,,,0.17,,,0.85,0.02,
VKLV,OBFCNXRJN3P0,"Machinery, tools, heavy vehicles, trains and ships",0.17,,0.12,,0.78,,0.69,0.78,0.8,,0.48,0.27,,0.85
VTJ,TWTT8SN6YZI8,"Machinery, tools, heavy vehicles, trains and ships",0.28,,0.27,0.29,0.75,,,0.85,,,,0.4,0.73,
VYY,KN1XJ5WYZT49,"Machinery, tools, heavy vehicles, trains and ships",0.58,0.21,,0.44,0.86,0.3,,,0.61,,,,,
WAO,GCKN75N7IO58,"Machinery, tools, heavy vehicles, trains and ships",,,,,,0.59,0.76,,0.77,0.02,0.07,0.04,,
WAOO,NQM22Q5P8HE9,"Machinery, tools, heavy vehicles, trains and ships",0.95,0.24,0.14,0.86,,,0.81,0.41,,,,0.3,,0.05
WBG,ILPDAAPFRTH0,"Machinery, tools, heavy vehicles, trains and ships",0.04,0.84,0.63,0.5,0.99,0.86,,0.95,0.26,,,0.23,,0.69
WCR,WHS0CRYUV533,"Machinery, tools, heavy vehicles, trains and ships",0.93,,,0.9,,0.19,0.14,,0.53,0.38,0.65,,0.02,0.2
WEY,RBMWXV5YZ9L6,"Machinery, tools, heavy vehicles, trains and ships",0.36,0.95,,0.61,0.01,,0.25,0.1,0.59,,,,,
WGZ,BJM0V9A0Z956,"Machinery, tools, heavy vehicles, trains and ships",0.38,,,,0.05,,,0.71,0.58,0.48,,,0.68,0.89
WPVF,HLOEGDMCF5A7,"Machinery, tools, heavy vehicles, trains and ships",,0.19,,0.9,,,,,,0.91,0.98,0.8,0.82,
WQC,MBWHSXZJ2HO8,"Machinery, tools, heavy vehicles, trains and ships",0.94,,,0.34,,0.36,,0.51,0.22,0.09,0.48,,,
WRAZ,FCNLVJZPWMX1,"Machinery, tools, heavy vehicles, trains and ships",,0.24,,,0.69,,0.15,0.63,,,0.49,0.13,,
WVC,SZU4CM3JZY91,"Machinery, tools, heavy vehicles, trains and ships",,,,,,0.78,,0.46,0.51,,,,,0.23
WWK,EHU3OKXXQCD8,"Machinery, tools, heavy vehicles, trains and ships",0.52,0.71,,0.93,0.85,,,,,0.6,0.92,,,
WWON,QAUOM1T71AW4,"Machinery, tools, heavy vehicles, trains and ships",0.77,,0.79,,0.66,0.91,,0.83,,,0.61,0.71,0.93,0.59
WXU,CNYRW4V7XKR6,"Machinery, tools, heavy vehicles, trains and ships",0.59,0.88,0.79,0.23,0.33,,0.6,,,0.36,0.11,0.64,0.56,0.53
XBM,DSRDQ6DJ0DR2,"Machinery, tools, heavy vehicles, trains and ships",,0.89,0.08,,0.77,0.52,0.52,0.68,,,,,,
XDZ,VSU43ECAKHO8,"Machinery, tools, heavy vehicles, trains and ships",0.56,0.6,0.99,,0.76,0.92,0.58,,0.91,0.21,0.06,0.22,,0.18
XIU,CIMXRBX3KVA0,"Machinery, tools, heavy vehicles, trains and ships",,,,,0.85,0.66,0.13,0.83,0.95,0.63,,0.08,0.26,0.59
XJG,ARIZ6OHJWP07,"Machinery, tools, heavy vehicles, trains and ships",,0.38,0.42,,0.81,,0.33,0.64,,0.16,0.56,0.24,0.71,
XNT,SOYN9HVGAXJ2,"Machinery, tools, heavy vehicles, trains and ships",0.24,,,0.3,,0.13,0.93,,,0.45,0.35,0.92,0.67,
XOI,USU6KAIZVS41,"Machinery, tools, heavy vehicles, trains and ships",,0.54,0.31,0.16,,0.06,,0.49,,0.29,,0.37,0.97,
XWW,PRL7KA3EGDM1,"Machinery, tools, heavy vehicles, trains and ships",0.1,0.68,,0.98,,0.94,,0.58,0.18,0.38,0.94,0.83,0.09,0.62
XXI,KT4MAA5HPTI3,"Machinery, tools, heavy vehicles, trains and ships",,0.5,,,0.18,,0.95,,0.53,0.39,,,,0.15
XYF,ZQACWIMN4NN9,"Machinery, tools, heavy vehicles, trains and ships",,,0.93,0.31,,0.61,,,0.23,0.44,,,0.59,
YEK,ELUIE8YKSK69,"Machinery, tools, heavy vehicles, trains and ships",,,0.83,0.57,0.98,0.41,,,0.91,0.58,,0.5,0.72,
YGF,GGJF29DJD8Z6,"Machinery, tools, heavy vehicles, trains and ships",,0.59,0.75,,,0.47,0.09,0.25,,,,,,0.43
YHY,BX34SPLQ6WD9,"Machinery, tools, heavy vehicles, trains and ships",,,,,0.33,,0.31,0.76,,0.71,,0.78,,0.21
YKRE,OI25XR9AI9K3,"Machinery, tools, heavy vehicles, trains and ships",0.73,,0.21,0.48,0.36,,0,0.65,,0.94,0.93,0.53,0.4,0.02
YKW,TSRCJKCRPFT2,"Machinery, tools, heavy vehicles, trains and ships",0.72,0.03,0.37,,0.28,,,0.38,0.4,0.85,0.32,0.97,0.17,
YLT,VYCSRB9TEZD7,"Machinery, tools, heavy vehicles, trains and ships",0.59,0.12,0.85,,0.83,,0.18,,0.42,,,0.26,,
YRR,WVVMMIXO54O3,"Machinery, tools, heavy vehicles, trains and ships",,0.63,,0.41,,0.63,,0.99,,0.84,0.35,0.41,0.64,
YRSE,XC7YGZIMW5K2,"Machinery, tools, heavy vehicles, trains and ships",0.82,,,,0.28,0.57,,0.7,0.09,0.83,,0.07,0.33,0.42
YXM,LQG75IF6MIT7,"Machinery, tools, heavy vehicles, trains and ships",,0.14,,,,0.19,,0.64,0.08,,0.26,,0.32,
ZCE,UUD3009NJ7B0,"Machinery, tools, heavy vehicles, trains and ships",0.24,0.21,,0.86,,0.58,0.36,,0.98,0.42,0.21,0.09,,0.44
ZCJ,RC0PICRDDXV4,"Machinery, tools, heavy vehicles, trains and ships",0.06,0.58,,,,0.2,0.76,0.03,0.59,,0.09,,,0.32
ZHX,AZSL41T94CT3,"Machinery, tools, heavy vehicles, trains and ships",0.99,,,,0.52,0.38,0.61,0.25,0.28,0.55,0.68,,,0.04
ZJQ,VZZUI9DNEB56,"Machinery, tools, heavy vehicles, trains and ships",,0.36,,0.8,,,,0.52,0.66,0.99,0.2,0.56,0.19,
ZKLQ,PW482DL9NXJ7,"Machinery, tools, heavy vehicles, trains and ships",,,0.56,,,,,,,0.39,0.27,,,0.4
ZNA,EDPRIEV6CHU8,"Machinery, tools, heavy vehicles, trains and ships",,,,,,0.1,0.4,,,,0.81,0.98,,
ZTWB,VQBFEY1C68R2,"Machinery, tools, heavy vehicles, trains and ships",,0.72,,,,0.39,,0.49,,0.66,,,,0.25
ZTYB,ES9WQ3D14UR0,"Machinery, tools, heavy vehicles, trains and ships",0.13,,0.65,,,0.69,,,,0.03,0.52,0.08,,0.25
ZXXE,SANSHSVLEWY4,"Machinery, tools, heavy vehicles, trains and ships",0.63,0.82,,0.17,0.22,,,,,0.96,,,,
AACR,VA027WKEBL70,Media and publishing,,0.25,0.63,,0.54,0.79,0.3,0.8,0.42,0.29,0.34,0.84,0.65,
ABN,UUWGRJJ7L7E1,Media and publishing,0.78,,,,,,,0.56,,0.86,0.79,,0.72,0.42
ABOS,GUCS8TMK28Y3,Media and publishing,0.78,0.79,,,,0.21,,0.19,0.48,0.28,0.41,,,0.37
ACC,GW0Z0JWC4SH0,Media and publishing,,0.06,,0.57,0.14,0.14,0.2,0.95,0.95,0.74,0.35,0.22,,0.45
ACFN,YRVU2X2M0MG6,Media and publishing,0.7,0.3,0.28,0.97,0.88,0.37,0.48,,0.4,0.38,0.74,0.21,,0.26
AEUE,REHIG2QDWTE2,Media and publishing,0.64,,,,,0.86,,0.05,0.6,0.12,,0.65,0.74,0.12
AIP,YYRBD81L0QA5,Media and publishing,,0.49,0.77,0.33,0.52,0.72,,,0.26,0.76,,,0.22,0.69
AKE,FH7MKZI715R6,Media and publishing,0.27,0.62,,,0.14,0.79,,0.67,0.03,0.76,0.59,0.59,0.47,
ALAK,AMTFIKHU6HB1,Media and publishing,,0.02,,0.75,0.14,,0.14,0.28,,0.65,,0.14,0.64,0.75
AMG,SNC2ZJSPWXP7,Media and publishing,0.94,,0.94,,,,0.49,,,,0.54,0.65,,
AOA,SABFMQZ79YZ1,Media and publishing,0.31,,,0.78,,,,,,0.51,,,,
AOIW,UPQ4ZF9HLX55,Media and publishing,0.4,0.49,,0.99,0.89,0.73,,0.74,0.46,0.52,,0.86,0.81,
AQCT,MZDE7ZYYLP95,Media and publishing,0.42,0.48,,0.56,,,,,,,0.23,0.33,0.76,0.72
AWPR,BGTGYXWMVDG4,Media and publishing,,,,0.06,,0.74,0.65,,0.09,,,0.68,,0.75
BFDK,WV9S9GX8GY75,Media and publishing,,0.51,,0.58,0.74,,,0.64,,,,0.54,,
BFSA,GJLAVTCOVZJ3,Media and publishing,,0.62,,,0.5,0.59,0.85,0.82,,,0.86,0.32,0.29,0.19
BGBQ,MIUJEA5V00X9,Media and publishing,0.02,0.15,,,,0.61,0.42,0.51,,0.27,,0.59,0.12,0.1
BGC,CK7MDSA36XA7,Media and publishing,,0.71,0.58,0.15,0.16,0.84,0.73,0.93,,,0.47,0.32,,0.24
BIL,TX2KG8CIUP95,Media and publishing,0.65,0.83,0.17,,0.31,,0.09,,0.23,0.8,0.24,,0.32,
BLC,BXR06CMVUBK2,Media and publishing,,0.88,0.12,,0.02,,0.45,,,,0.63,0.3,,
BLGA,PHV69DH38LA0,Media and publishing,,0,,0.63,,,0.99,,,,,,,0.61
BLTZ,WOIHCTY37CS5,Media and publishing,,,0.29,,,,0.25,0.64,,0.34,,,,0.44
BNA,HLLW7RSVGGR7,Media and publishing,0.69,0.09,0.05,0.27,,,,0.06,,0.89,,,0.05,
BPTC,PXLYDKFPWIS9,Media and publishing,,0.8,0.26,,,0.67,0.05,0.61,,,0.02,,,
BXGP,CAHMYMUSZ585,Media and publishing,,0.3,0.82,,,,0.27,,0.71,0.85,0.16,0.17,0.59,0.06
CFSO,WHR9M9KOZ6K5,Media and publishing,0.09,,,,,0.93,0.28,0.64,1,,0.23,0.28,,
CHVK,STAPUGEQB9S2,Media and publishing,0.44,,,0.46,0.17,,0.32,,,,,0.03,0.69,0.78
CIG,OUKY0Z04K0I0,Media and publishing,,,,0.7,0.04,,0.99,,0.86,0.65,,0.39,,0.52
CYS,BEVBUFPX7P75,Media and publishing,,0.5,,,,0.53,,,,0.62,0.12,0.66,0.07,0.49
CYVA,YYFXCB0N6PV2,Media and publishing,,,,0.6,,,,,0.31,,0.71,,0.37,
DCR,EHWG1VIEF4H7,Media and publishing,,0.05,,0.86,0.6,0.87,0.12,,0.98,,,0.78,,
DMH,YZLVZ61R53V3,Media and publishing,0,,,0.18,0.83,0.51,0.88,0.64,0.45,0.11,,0.5,0.91,0.05
DSG,BB514O6ZBMF7,Media and publishing,0.72,0.04,0.27,0.21,,,,0.34,0.72,,0.4,,0.66,0.68
DYM,JF9TZFP51FP5,Media and publishing,,,,0.16,0.41,0.17,,0.92,,0.96,0.97,,0.02,0.99
EBN,RRDLZZ140X07,Media and publishing,,0.71,,0.85,0.01,0.88,0.35,0.1,0.07,,,0.16,0.78,0.45
EHRY,FS5FS69ZRAQ6,Media and publishing,0.61,0.35,,0.45,,,,0.07,,,0.75,,,0.31
ELJD,VX5G7TPZUBZ9,Media and publishing,0.67,0.61,0.71,0.74,0.15,,,0.43,,,0.01,,0.88,0.96
EMP,OBJG8Y0HJ094,Media and publishing,0.14,,,,0.56,0.97,,,0.73,0.54,,0.52,,0.58
EOY,OCGQ5XSXYMH7,Media and publishing,0.06,,0.04,0.37,0.07,,0.61,,0.54,0.59,,0.04,0.83,0.92
EQNU,GLKD7LSXOZ90,Media and publishing,0.91,,0.21,,,0.49,0.92,0.84,,0.7,,,0.04,0.7
ETYC,MVB56ONLWVC1,Media and publishing,,,,0.81,,0.03,,0.62,0.25,,,,0.89,
EUA,EQHU50KG1916,Media and publishing,0.85,0.34,,0.23,,,0.79,0.53,,0.51,,0.09,,
EXRV,MZC60Q6O8489,Media and publishing,0.85,,,0.13,,,,,0.36,0.96,0.05,,0.44,0.97
EZVK,YAORG746I043,Media and publishing,,,,0.05,,,,,0.31,,0.07,,0.35,
FDFM,JCQMRLM9UOC6,Media and publishing,0.67,,,0.59,0.98,,0.22,0.22,0.62,0.97,,0.45,0.77,0.73
FEK,TD19SD8S0AY4,Media and publishing,,,0.88,,,,,,0.38,,,0.61,0.41,0.78
FIIN,YRDC46VI4OY6,Media and publishing,0.24,0.51,0.29,0.65,,,0.13,,0.37,,0.97,0.41,0.77,
FIMA,FDR3LA45VK75,Media and publishing,,,0.81,,0.48,0.65,0.74,0.75,,,,0.05,,0.62
FJF,OL9S96VININ6,Media and publishing,,,0.32,0.26,0.29,,0.74,,0.83,0.3,0.52,0.91,,0.04
FSPJ,AM35GEY5WM16,Media and publishing,,0.7,0.99,0.35,0.55,0.7,0.42,,0.77,,,,0.54,
FWD,BZRIY96OE8R2,Media and publishing,0.81,0.01,,0.57,0.74,,0.85,,0.7,0.41,,0.93,,0.25
FWEB,AN4J5L0NMN13,Media and publishing,,0.05,,0.88,0.82,,0.5,0.36,0.89,0.99,,0.65,0.11,0.17
FZU,AFU4NKYCTKQ4,Media and publishing,0.49,0.79,0.53,0.41,0.31,0.71,0.77,0.98,0.83,0.68,0.14,0.6,,
GAK,NEM2RS1HNQ21,Media and publishing,0.9,0.14,0.26,0.17,0.69,,0.36,0.67,,,,0.66,0.7,0.98
GEUO,VDBMRAWK05R0,Media and publishing,0.73,,0.53,,,0.42,,0.39,,0.71,0.58,,0.12,
GFF,LNV4I95V9T90,Media and publishing,,,,0.79,,0.12,0.34,,0.09,,,0.15,,
GJT,BPO3I6BG1YQ5,Media and publishing,0.49,,,0.31,0.73,0.48,0.01,,,,0.77,0.67,0.58,
GKV,TJZ2DJV4L7M5,Media and publishing,0.71,0.37,0.66,0.94,,,0.92,0.95,,0.68,,0.03,0.14,
GOG,HAD7VKG1J505,Media and publishing,,,0.72,0.69,0.01,0.02,,0.46,,0.38,0.78,,1,0.28
GOI,FRJQMCXUEWV0,Media and publishing,0.4,,,0.55,,0.67,0.01,,,,0.82,,0.91,
GPH,KQRDKPS5R0K5,Media and publishing,0.6,,0.01,,0.17,0.01,0,0.06,,,0.02,0.38,0.81,0.25
GUU,FLUZXUJNSWM4,Media and publishing,,,0.33,0.42,,0.81,,,0.05,,,,0.73,
GWS,BLMXGXU1PH59,Media and publishing,0.41,0.7,0.3,0.64,0.38,,0.54,,,0.56,0.76,,,0.51
GZZ,LPLYRSGCEMY2,Media and publishing,0.49,0.14,,,,,0.91,0.65,0.29,0.96,,0.56,0.9,
HAIR,HMTTISYA0Y82,Media and publishing,,0.64,0.75,,,,,0.57,,0.88,0.6,,0.46,
HAKK,YQPQD8LFKAX2,Media and publishing,,,,0.32,0.3,,0.08,0.97,0.14,0.92,,,,
HDC,NT77S7IHPCF1,Media and publishing,0.47,0.77,,0.8,,,,,0.66,0.53,0.64,0.58,0.07,0.1
HGUC,RP3JUCRYAL50,Media and publishing,0.11,0.82,0.88,0.34,0.49,,,0.44,0.11,0.39,,0.07,0.43,0.06
HLQ,JEO5H6HHHM58,Media and publishing,0,,0.34,,0.66,,,0.15,,,,0.44,0.93,
HNT,JXKHWXG8XWV2,Media and publishing,,0.23,0.88,0.25,0.16,0.58,0.83,0.63,,0.01,,0.18,0.96,0.63
HQD,BKZR6YCA7CM2,Media and publishing,,,0.28,0.37,1,,,,0.2,0.34,0.56,0.38,0.03,0.43
HUA,BGY7CAAVULU6,Media and publishing,,,,0.34,,0.02,0.31,,0.38,0.49,0.54,0.03,,0.12
HWLK,XDIFRK8FP4W3,Media and publishing,0.85,0.74,0.97,0.15,0.74,0.89,,0.38,0.39,0.99,0.14,0.87,0.98,
IEE,HO54MDQ9LY13,Media and publishing,0.02,0.87,,0.03,,,0.83,,,0.18,,0.77,,0.66
IFU,BL45JDC999D6,Media and publishing,,0.83,0.86,0.48,0.23,0.96,,0.32,0.29,0.47,0.01,,0.53,
IJZ,RLBWEW591TL1,Media and publishing,0.7,,0.41,0.63,0.37,,,0.28,,0.58,,0.89,,
IMSU,RIYI5AMRLK82,Media and publishing,0.35,0.5,0.63,0.2,0.53,,0.02,0.22,,,0.91,,0.55,
IPNZ,WNU8R9B63UL1,Media and publishing,0.78,,0.94,,,0.36,0.08,0.27,,0.98,0.81,,0.75,0.35
IXA,EEQH4QIK7LT1,Media and publishing,0.2,0.46,0.93,0.14,,,0.83,0.52,0.07,0.07,0.83,,0.53,0.41
JFQT,XABB4C1OI7B8,Media and publishing,,0.63,,0.66,,0.01,,,0.16,0.43,,0.42,,
JFW,SN9E48OQZP32,Media and publishing,,0.47,0.31,0.49,0.36,0.39,,,,,0.62,0.36,0.34,
JPIX,YI96C4KRGUY9,Media and publishing,0.8,0.9,,,,,,,0.1,,1,0.03,,
JUAN,TYH3D9TV7CJ5,Media and publishing,,,0.04,,,,0.63,0.64,0.86,0.33,,,0.52,0.16
JVTF,GWABWPGLENV0,Media and publishing,,,0.61,,0.06,0.8,0.09,,0.1,,,,0.93,
JXH,XCPP6ARNZMR8,Media and publishing,,0.86,0.51,0.71,,0.85,0.79,,0.06,0.86,,0.71,,0.27
KBW,GN8ZRTBBH3B1,Media and publishing,0.61,0.45,0.89,,,,0.52,0.31,0.17,0.4,,,,0.38
KEP,AI1Z3VHYD3Q6,Media and publishing,0.22,0.73,0.67,0.58,0.69,0.05,0.69,0.45,0.79,0.17,,0.22,0.64,
KETZ,HM0KCIGE7PH3,Media and publishing,,0.14,,,0.65,,,,,0.95,0.48,0.2,0.11,
KIO,OLHAQALKG7K8,Media and publishing,0.11,,0.82,0.97,,,,0.7,0.32,,,1,,
KST,WHMQ6FGC4KA5,Media and publishing,0.36,,0.73,0.14,,0.4,0.46,0.63,,0.69,,0.05,0.74,
KTW,XFNA1SOEXCP6,Media and publishing,0.74,0.38,,,0.99,,0.33,,0.67,0.98,0.8,,,0.5
KXZ,OX58R48JZ867,Media and publishing,0.95,,,0.36,,,0.8,,0.27,0.69,,,,0.07
KYGH,CTJFFQ7IE399,Media and publishing,0.45,0.71,,,,,,0.55,,,,,0.71,
LAK,BLDCDVHVR8C8,Media and publishing,,,0.26,,,0.11,0.88,0.49,0.98,0.04,0.13,,,
LEOQ,XNWJWPU4EUG9,Media and publishing,0.58,0.55,,0.22,0.74,,,,0.22,0.75,,0.21,0.16,0.26
LLO,LRDKTUWHZSE8,Media and publishing,0.1,,0.61,0.93,,0.67,,,0.62,0.25,0.07,0.64,,
LPQ,OI208WK94JU2,Media and publishing,0.64,0.21,0.19,0.46,0.4,0.38,,0.85,0.95,,,0.83,0.94,
LPS,EK18J3PBCQ19,Media and publishing,0.68,0.83,0.49,0.53,0.95,,,0.93,0.66,0.93,,,,0.67
LQC,RV9WVK70KMG6,Media and publishing,0.31,0.8,,0.57,0.56,0.31,,0.25,0.65,,,,0.31,
LRMA,AXHNSYAZ1C82,Media and publishing,,0.34,,0.46,0.63,0.27,,0.52,,0.98,,,0.45,0.59
LXE,OB2MR3MMCHU1,Media and publishing,,0.61,0.94,0.85,0.67,,0.24,,0.84,0.73,,0.97,,
LZI,RMAJOK4CH5C1,Media and publishing,,0.79,,,0.77,,0.26,,,0.03,0.32,,0.64,0.82
MAFA,UPC008ZXCR35,Media and publishing,0.77,0.14,0.15,0.29,,,0.43,,,,0.98,,,0.52
MCV,YO3VYURBAEO7,Media and publishing,0.05,0.89,,0.22,0.27,,0.53,,0.72,0.55,0.06,0.59,,0.73
MFN,EY0G2OY176Y4,Media and publishing,,0.55,,,0.48,,0.36,0.49,,0.77,0.69,,,0.47
MKAO,LXUX5CO9JEB9,Media and publishing,,0.32,0.97,,,0.83,,,,,0.17,0.76,,0.66
MKYY,DEKCQMELB0X7,Media and publishing,0.07,0.63,0.82,0.12,0.72,,,,,0.35,0.01,0.39,0.36,
MNP,ZFH471IC5VU6,Media and publishing,,0.75,0.11,,,0.68,1,0.38,0.84,,0.2,,,0.89
MVA,XKN9TX9JH9R5,Media and publishing,,0.73,0.79,0.93,0.48,0.41,,,,,,0.47,,0.35
MYUY,QTBXLM52LEU4,Media and publishing,,0.98,0.01,0.04,,,,0.73,0.23,0.61,0.83,0.02,0.58,0.18
NAMV,KDXL273AX4I8,Media and publishing,,0.7,0.62,,0.86,0.97,,0.29,,,,0.97,0.01,0.73
NCQJ,UM70FNEGAIP6,Media and publishing,0.73,,,0.13,,0.25,,0.18,,,,,0.22,0.3
NDO,SENA4UMI2QV2,Media and publishing,0.7,0.76,0.39,0.71,0.94,0.02,,0.38,,0.22,,0.02,,0.55
NFRO,MOIDAIK2AJO7,Media and publishing,,0.29,0.19,,,0.98,0.45,0.88,0.73,0.38,0.45,,0.68,
NNS,JY209LFERZ89,Media and publishing,0.37,,0.06,,,,,0.91,,,,,,0.31
NRE,EK1GIF37YM71,Media and publishing,,0.82,0.16,0.96,0.66,0.59,0.28,,,0.83,0.16,0.5,0.33,0.6
NXH,XQC2YI0BD346,Media and publishing,0.17,,,0.06,,,,0.47,0.03,0.72,0.72,,0.02,0.99
NYLJ,SG4T5VFZVRY1,Media and publishing,0.85,,,0.02,0.81,,,,,0.06,0.37,0.86,,0.62
OGAT,AAJM3HMHMJI9,Media and publishing,,0.68,,,0.72,,,0.27,0.55,0.15,0.11,0.2,0.35,0.52
OIF,LJJ74OWVTWQ2,Media and publishing,,0.85,0.16,0.65,0.16,0.02,,0.91,,,0.94,0.92,0.47,
OJD,BP2508REJ1L5,Media and publishing,0.03,,,0.44,,0.84,0.5,,0.08,,0.81,0.93,0.75,
OJQ,SCKV2FC7B5W8,Media and publishing,0.92,0.77,,0.52,,,0.31,0.04,0.32,0.74,0.27,0.44,0.34,
ONW,VNANVQTH1C66,Media and publishing,0.65,,0.31,0.17,,0.7,,0.44,0.66,,,,,
OOQT,PRKOUUXDYRI5,Media and publishing,0.26,0.68,0.29,0.52,,,0.5,0.21,0.63,0.13,0.81,0.27,,
OPRQ,WWL5HNL2F367,Media and publishing,,0.26,,0.24,,,,,0.08,,0.84,,0.55,0.02
OTUP,YK4BH3DY0AN3,Media and publishing,,0.23,0.44,,0.96,,,0.23,0.16,,0.14,,0.24,0.69
PATU,RID5ZJKSVUI5,Media and publishing,0.42,,,0.97,0.36,0.56,,0.44,,0.07,0.04,,,0.53
PDPD,IHGKZRM0MX37,Media and publishing,0.63,0.43,0,0.62,0.41,0.42,0.34,,0.77,,0.49,0.9,,0.06
PHQE,LWVIURXEGOJ7,Media and publishing,,0.61,,0.42,,,,0.62,0.54,0.65,0.21,0.49,,
PKF,XCK8N95UXBB8,Media and publishing,,0.13,,,0.82,0.14,0.96,0.22,0.24,,,,,0.5
PLD,ZDQLMQW3XTO2,Media and publishing,0.78,,,0.31,0.93,,,,,0.22,,,,0.82
PNE,YJY7H1SKRQK7,Media and publishing,0.64,,0.42,0.04,0.11,,0.26,0.6,,0.24,0.5,0.53,,
PNGU,RXW2VIDE4SC2,Media and publishing,,0.33,,0.96,0.52,,,,0.29,,0.29,0.32,0.18,0.39
PQXP,EBSR6DO5HBE1,Media and publishing,,0.39,,0.16,,,,,0.04,,0.85,,,0.27
PVJF,IR847PDJJ0Z5,Media and publishing,,,0.97,0.44,,,,,,0.36,,0.31,0.67,0.09
QBXP,UGLKXQC1PI66,Media and publishing,0.9,0.8,,,0.44,,,0.81,0.95,,0.71,0.57,0.65,0.55
QGBC,CUT75BUZAOX3,Media and publishing,,0.61,0.12,,,,0.33,0.09,0.95,,0.69,0.24,0.39,
QIA,YT9VIU7VC4E3,Media and publishing,0.38,0.9,0.65,,0.65,0.01,0.49,0.37,,0.79,0.42,0.12,,0.81
QJBK,TUVDZPHPDUA4,Media and publishing,0.42,0.21,0.65,,,0.64,,,0.22,0.04,,,0.15,0.61
QLNY,YFXBSPKUKOS9,Media and publishing,,0.08,,0.7,,0.36,,,0.84,0.5,0.07,0.27,0.55,
